row,move,count
4916,Q6h2,19
4917,Q2h6,19
4918,Qaxg5,28
4919,Qdxa1,19
4920,Qaxh8,25
4921,Qbxa1,8
4922,Rexh1,23
4923,Bdc3,8
4924,Q8xh3,22
4925,Q4xf2,27
4926,Qg7f8,2
4927,Q5xh7,35
4928,Q1xc1,24
4929,Qe2d3,2
4930,Qe3d4,2
4931,Q6xf4,32
4932,Qbxe1,51
4933,Q2b1,80
4934,Qhxe6,37
4935,Q2f7,32
4936,Qe8f7,3
4937,Bad5,13
4938,Bhf4,6
4939,Bbc7,9
4940,Q4c7,62
4941,Q5xg5,69
4942,Qhxc8,18
4943,Qaxh7,21
4944,Qexh2,36
4945,Qexa6,20
4946,Bfe5,8
4947,N5xe3,49
4948,Qhxb1,9
4949,Rbxh8,16
4950,Q6xf6,55
4951,Q7d4,108
4952,Q8xg2,28
4953,Q5a8,13
4954,Qdxb4,133
4955,Qc2b3,1
4956,fxg8=B,39
4957,Q7xe5,17
4958,Q5xd6,25
4959,Q5e7,117
4960,Rfxh8,14
4961,Q3a7,19
4962,Qexh3,40
4963,Ncxa1,35
4964,Qhxb6,8
4965,Q7xg5,21
4966,Qdxh8,15
4967,Q6b3,62
4968,Q8a4,76
4969,Q3xf4,41
4970,Qah4,57
4971,Q1g5,100
4972,Q1xh2,90
4973,Q5xg8,5
4974,Q7xb5,12
4975,Qhxb5,18
4976,Qaxf7,61
4977,Q7b4,62
4978,Q4d1,23
4979,Bcg4,5
4980,Baf3,4
4981,Q1e7,61
4982,Q7xc6,34
4983,Q5g8,38
4984,Q6f2,74
4985,N5xa6,77
4986,Q2xb6,7
4987,Q6xc7,14
4988,gxf8=B,52
4989,Nbxa1,32
4990,Q6xg4,25
4991,Q7xh7,23
4992,Q5xc5,30
4993,Qgxf1,68
4994,Q5xg2,8
4995,Q5xb6,21
4996,Q6xc4,16
4997,Bbf5,9
4998,Bge4,7
4999,Q4xh3,12
5000,Qcxh8,14
5001,Qgxa3,14
5002,Q3xh5,10
5003,Qf8e8,1
5004,exd8=B,60
5005,Q8xa5,24
5006,Qfxa4,11
5007,Qbxh1,12
5008,Ngxh8,25
5009,Q1h6,51
5010,Q7xb6,40
5011,Q8a3,73
5012,Rdxh1,44
5013,Q3xc6,9
5014,Q3xc7,7
5015,Q8xb6,31
5016,bxa8=B,68
5017,Q1xb5,12
5018,R6xg2,59
5019,Qfxh2,44
5020,Q3xf7,17
5021,Q4b1,19
5022,N6xh4,19
5023,dxe1=B,32
5024,Q3e7,63
5025,Qfxd4,94
5026,Bfe7,9
5027,Bcd6,6
5028,Q4xd5,26
5029,Q2h1,66
5030,Q8xg4,29
5031,Q3xh3,21
5032,Qdxa3,19
5033,Q6xh7,10
5034,Q5c1,10
5035,Q3xe2,28
5036,Q3xe3,35
5037,Qdxb7,74
5038,Q2b7,28
5039,Qf8e7,7
5040,Q6b8,13
5041,Bce6,8
5042,Q2xg4,28
5043,Q3xb6,9
5044,Q7xf7,80
5045,Q8xf2,12
5046,Q3xb3,25
5047,Q2xe5,10
5048,Q6g3,56
5049,Qf8f7,2
5050,Qe8e7,7
5051,Qb4b5,1
5052,Q5xg7,8
5053,Qdxc1,37
5054,Q2a6,20
5055,Q6a2,26
5056,Q2f6,48
5057,Q2xd3,37
5058,B5c6,2
5059,Bhe4,13
5060,Bed5,7
5061,hxg1=B,17
5062,Q3xc1,4
5063,Q8xg3,14
5064,Q1xf1,34
5065,Q4xa7,26
5066,Qhxe1,40
5067,Q4xa2,9
5068,Qga3,55
5069,Rbxh1,11
5070,Q2h8,3
5071,Qfxh1,14
5072,Q3a6,33
5073,Q1h8,7
5074,Q1xc7,16
5075,Qdxa5,62
5076,Q2xh4,4
5077,Qaxg1,24
5078,Qbh5,60
5079,Q2xg6,11
5080,Q4xe5,39
5081,Q8xc5,20
5082,Qc5b6,1
5083,Bhg3,7
5084,Qdxb1,28
5085,cxb1=B,45
5086,Q5d1,10
5087,Q5h4,67
5088,Bexf4,1
5089,Q4xg3,43
5090,Q1xb3,44
5091,Q4a1,10
5092,Q5xb5,32
5093,Q2xc3,49
5094,Q5h2,35
5095,Q5xe6,33
5096,Q3xc3,32
5097,N6xg7,54
5098,Q5xb3,11
5099,Q7xc5,14
5100,Q5xa5,10
5101,Q7b3,50
5102,Qhxe3,49
5103,Q1xc4,17
5104,Q5f8,28
5105,Q1xg1,36
5106,Q3g8,7
5107,Qgxc3,42
5108,Qgxa6,5
5109,N3xg2,31
5110,B3c2,2
5111,Bbc2,15
5112,Bbe5,9
5113,Q2xb4,17
5114,Q1xh6,11
5115,Q7f2,39
5116,Q7xa5,11
5117,Qfxb3,52
5118,Qbxg1,26
5119,N4xb6,29
5120,Qexa1,7
5121,Q2xa3,19
5122,Q5xa3,6
5123,Q1xh3,41
5124,Q5xa4,14
5125,Qfxh8,10
5126,Qf8g7,5
5127,Q4xe2,6
5128,Q3b6,51
5129,Q3xg4,43
5130,Q4xf1,4
5131,Qg8f8,4
5132,Bab2,6
5133,Bbc3,7
5134,Q4xd2,6
5135,Qhxa1,18
5136,Q1xc6,11
5137,Qg1d1,1
5138,Qgxh2,80
5139,Nfxh8,43
5140,Qaxh4,11
5141,Q2h7,22
5142,Bad4,18
5143,Q6xd5,30
5144,Qdxh2,28
5145,Bge5,2
5146,Q6xf3,5
5147,Q8xd3,24
5148,Q3d1,22
5149,Q3xa5,8
5150,N7xa5,56
5151,Qbxa8,13
5152,Q6xh5,6
5153,Q5xd3,11
5154,Q8xb5,28
5155,Bdf5,5
5156,Rcxh8,25
5157,Q6xc8,1
5158,Qgxc8,32
5159,Q4xf7,9
5160,Qhxc5,15
5161,Q8xa8,12
5162,Bed2,12
5163,Bcb4,5
5164,Q8xc3,12
5165,Q8xc2,18
5166,Q7h1,5
5167,Q4xg1,6
5168,Qf1f2,5
5169,dxc8=B,38
5170,Q5g1,26
5171,Q1g7,20
5172,Q4xh6,11
5173,N3xc2,23
5174,Q8xd4,32
5175,Bfb4,4
5176,fxe8=B,36
5177,Bbe2,1
5178,Bgh2,1
5179,Bhd6,3
5180,B8e7,5
5181,Q2xf5,15
5182,Q6h3,33
5183,Bgf6,15
5184,Q1xg4,26
5185,Qc6c4,1
5186,Q6xc2,3
5187,Q1xd6,16
5188,Q1xe4,32
5189,Qexh8,11
5190,Q2d7,62
5191,Bexd3,1
5192,Qdxb8,29
5193,Q7h3,28
5194,Q7xc4,6
5195,Q5xf2,11
5196,Qdxa8,12
5197,Bae4,4
5198,Q4f7,83
5199,Qdxg8,38
5200,Bgh7,3
5201,Bhc2,2
5202,Bhd3,1
5203,Q8xh8,6
5204,Qfxb7,45
5205,Q2g7,29
5206,Qfxe1,40
5207,Q3xa4,8
5208,Bcg8,1
5209,Beg7,4
5210,Baf8,1
5211,Qgxa8,5
5212,Bfg5,2
5213,Q2xd7,4
5214,Qh7g6,2
5215,B4d5,4
5216,Qdxh7,47
5217,Bac3,20
5218,Bcd4,14
5219,N6xa7,35
5220,Bhxg2,1
5221,Bbe4,13
5222,Qaxh3,17
5223,Rgxa1,19
5224,Nbxa8,48
5225,Q1xa4,15
5226,Bfd3,8
5227,Q5xf3,50
5228,Rexh8,39
5229,Qd8xf6,1
5230,Q6f1,10
5231,Qgxa5,9
5232,Bcd1,4
5233,Bbd5,4
5234,Qb2c1,1
5235,Qc2d1,1
5236,Qd2e3,1
5237,Qf3g2,3
5238,Qaxg4,33
5239,Q2xc4,17
5240,Qhxb8,13
5241,Q3xf2,24
5242,Qaxh5,13
5243,Q7xd2,5
5244,Q3xg8,2
5245,Q4xf8,5
5246,Bgf7,8
5247,Q2xg5,23
5248,Q4xc7,7
5249,Qexa5,39
5250,Qgxd8,42
5251,Qd1c1,2
5252,Qf2e1,2
5253,Qc8d8,2
5254,Q7g3,43
5255,Bhg7,15
5256,Q4xb3,13
5257,Ng8e7,1
5258,Qa8b7,3
5259,Q1xd1,18
5260,Q4h8,24
5261,Bhf6,15
5262,Beg3,3
5263,Bfd6,10
5264,Q6a1,2
5265,Rfxh1,10
5266,Bhe5,10
5267,Bgf4,11
5268,Bhf3,16
5269,Q2xf7,4
5270,B3g2,1
5271,Qc1c2,4
5272,Q3b8,4
5273,Bdf3,7
5274,Bfb7,1
5275,Q1xf7,19
5276,Bge2,4
5277,Bbc4,13
5278,N3xb2,20
5279,Q8xe2,10
5280,Q8xh5,19
5281,Q6xh4,7
5282,Qb1c2,6
5283,B3g4,2
5284,Q1xb1,6
5285,Q5xb2,6
5286,Q8xb4,16
5287,Q5c8,16
5288,Q7xb2,2
5289,Q3xd6,4
5290,N6xc7,12
5291,B8e6,2
5292,Qe1f1,3
5293,Q6h8,6
5294,Bgd4,14
5295,Q5b2,47
5296,B7f6,2
5297,Qd8c8,2
5298,Q5xg1,2
5299,Q8xf3,17
5300,Qh8h4,1
5301,Bfxg7,1
5302,Bd2c3,1
5303,Bdg7,4
5304,Bcf6,1
5305,Bfc3,1
5306,Q1xd7,14
5307,Q3xd7,2
5308,Qcxg1,20
5309,Qe3f2,2
5310,B1g3,1
5311,B3d4,6
5312,Q8xa3,16
5313,Bhb2,4
5314,Qdxa2,28
5315,Qd8c7,3
5316,Bdb2,4
5317,Q4b8,7
5318,Q8xh4,14
5319,Qg8g7,10
5320,Qc8e6,2
5321,Q6xd7,29
5322,Q1xa1,7
5323,Qa1a2,3
5324,Qa1e1,1
5325,Baf1,2
5326,Bfg2,5
5327,Qe2f2,1
5328,Qg1h2,4
5329,Q5xa8,1
5330,Qf7g8,5
5331,Q6xa5,7
5332,Qfxa5,8
5333,Q6xb7,23
5334,Q1xa3,24
5335,Qhxc1,26
5336,Q1xc5,13
5337,Q2xa4,12
5338,Q7xe8,5
5339,Qa8d8,2
5340,Qcxb8,14
5341,Qd1c2,6
5342,Bde3,6
5343,B2g3,1
5344,B6c7,3
5345,Bde5,16
5346,Q4xh7,4
5347,Bbf2,1
5348,Qaxh2,12
5349,Bba6,2
5350,Q6xd2,3
5351,Q6xe8,4
5352,Qa7b7,1
5353,Q4xa5,9
5354,Q3xh2,8
5355,Qexh1,6
5356,Bef4,8
5357,Qbxh4,13
5358,Qh1a8,1
5359,Bac6,15
5360,Bcb3,1
5361,Bab3,6
5362,Bda7,1
5363,Bdb3,1
5364,Q7xc8,3
5365,Bhc6,4
5366,Bch6,1
5367,Qb8b4,1
5368,B4d6,1
5369,Q3h8,11
5370,Bde7,11
5371,Q7xa4,3
5372,Q1xg6,15
5373,Qc4c7,1
5374,Q5xc8,2
5375,Q7xf8,7
5376,Beg4,3
5377,Qgxb1,4
5378,Q1xh5,13
5379,Qb8a7,1
5380,Qc1d2,4
5381,Q2xh2,8
5382,Bef5,4
5383,Qe1d2,2
5384,Bed6,8
5385,Bhg4,8
5386,Bgb6,2
5387,Bbe3,1
5388,Bef6,5
5389,Bexg5,1
5390,Beg2,1
5391,B8e5,2
5392,Bgd5,5
5393,Q2xc5,6
5394,Bfd4,7
5395,Ng3e4,1
5396,Bac1,2
5397,Bgf1,3
5398,Nd6e4,1
5399,Qc8c6,2
5400,Qaxh1,10
5401,Q1xh4,14
5402,Q3xa2,19
5403,Q5xd7,4
5404,Q7g2,27
5405,Q2xb7,4
5406,Q6xg2,5
5407,Q2xh6,3
5408,Q6xf1,2
5409,Q3xb7,5
5410,Qd8e7,2
5411,Bdxg5,1
5412,Q5xc2,4
5413,Q4xb2,8
5414,Qb1b5,1
5415,Q5xh2,2
5416,Qe1e2,3
5417,Q5a1,13
5418,Q2xd5,6
5419,Bcd3,7
5420,B3c4,3
5421,B6e5,3
5422,Q4xe7,4
5423,Qb4c5,1
5424,Q4g1,30
5425,Bgc8,1
5426,Q4xd4,24
5427,Bed3,8
5428,B6d5,4
5429,Q3xa6,2
5430,Bfe3,3
5431,Bce3,6
5432,Bdf6,14
5433,B8g7,1
5434,Qgxa4,7
5435,Q5xe2,6
5436,Qhxa4,10
5437,Bfc4,2
5438,Bec3,6
5439,Q6xb3,5
5440,Qb4a5,1
5441,Qcxh4,16
5442,Q2xe7,4
5443,Bexb6,1
5444,Bbd8,1
5445,B6e7,4
5446,Qb7c8,2
5447,Bab7,10
5448,Qhxa3,12
5449,Qhxc7,34
5450,Bcf5,5
5451,B8d7,1
5452,Bec7,1
5453,B6f7,5
5454,Qg8h7,1
5455,Q7xd4,7
5456,Q3xa7,1
5457,Bcb6,3
5458,Bbc5,7
5459,Qhxa6,7
5460,Bhg5,8
5461,Bdc7,7
5462,Qc8b7,5
5463,Q3xc5,12
5464,Qc8d7,3
5465,Qcxh5,15
5466,Na8b6,1
5467,Bag7,2
5468,Bdxg4,1
5469,Qg8d8,1
5470,Bae5,12
5471,Q3xd1,1
5472,Qf8g8,1
5473,Q6c1,3
5474,Q4xe1,5
5475,B6g5,2
5476,Qa1c3,2
5477,Bhd4,5
5478,Qd1b1,1
5479,Qf1e1,3
5480,Qgxh8,12
5481,Nh6f5,1
5482,Bef2,4
5483,Bhb7,2
5484,Q5b8,10
5485,Qa2b1,1
5486,Q7xa3,5
5487,Q3h1,5
5488,Q2xf6,3
5489,Q7xh2,2
5490,Bad2,2
5491,Q7xd5,18
5492,Q2xf4,12
5493,Q1xe6,7
5494,Bgf2,8
5495,Qd8d7,2
5496,Bbc6,5
5497,Bfg4,3
5498,Nd2e4,1
5499,Ng1e2,2
5500,Q2xb1,2
5501,Q6xe3,5
5502,Qc7b7,1
5503,Q8h1,7
5504,Bhxg4,1
5505,Qf6f7,3
5506,Qe6e7,1
5507,Qa2g2,1
5508,Bef8,5
5509,Qgxa1,12
5510,Q6xg3,5
5511,Q4a8,10
5512,Q2xd1,5
5513,Bgf8,1
5514,Qd1d2,8
5515,Bcb2,4
5516,Q2g8,5
5517,Qe6e5,1
5518,Q4d8,6
5519,Q2xh5,7
5520,Bed7,5
5521,Qc6c3,1
5522,Bdc2,6
5523,Bce4,2
5524,Bgf5,13
5525,Bfe4,10
5526,B4xc6,1
5527,Bdf2,5
5528,Bcxg4,1
5529,Bed4,6
5530,B3f2,1
5531,Beh3,1
5532,Q7xe2,1
5533,Qh7g7,3
5534,Qe4f5,1
5535,Qh4g4,1
5536,Qg8f7,7
5537,Q6xg8,3
5538,B2e3,1
5539,Q5xa7,4
5540,Q7xh5,11
5541,Bbd6,6
5542,B5d6,1
5543,Q2xa6,3
5544,Q3a1,6
5545,Q5xh4,5
5546,Q2xa7,1
5547,B3e5,1
5548,B7h6,1
5549,Qa1b2,2
5550,Q5b1,6
5551,Qb3c3,1
5552,Q3xe1,8
5553,Q5xc7,5
5554,Q6xa2,7
5555,Bfg3,3
5556,Beh5,1
5557,Bhe2,1
5558,Qfxa1,10
5559,Bfxe3,1
5560,Q2xd6,2
5561,Qe8d7,6
5562,Q7xb7,22
5563,Bdg5,5
5564,B5h4,1
5565,Bfh4,1
5566,Bhf2,2
5567,B4f3,1
5568,Bdg6,1
5569,B2d3,2
5570,B1e2,2
5571,Q7xg3,6
5572,Bd1c2,1
5573,Q8xa4,8
5574,Qc2b2,1
5575,B8f7,3
5576,Bfe8,1
5577,Beb5,1
5578,B7f5,1
5579,B7e6,1
5580,Bexf6,1
5581,Bfh5,1
5582,Qd8b8,1
5583,Bcd7,8
5584,Bdxf6,1
5585,Q6xa7,11
5586,Bfg7,10
5587,Bdb7,2
5588,Qb2c2,1
5589,Bbf4,2
5590,Q5xb7,7
5591,Q7xb8,7
5592,Q3xe5,11
5593,Bfd5,3
5594,Bdc6,3
5595,Qh3g2,2
5596,Bdf7,2
5597,Bhe6,3
5598,Q3xg6,8
5599,Bde4,4
5600,Q6xa6,9
5601,Nd1f2,1
5602,Q7xh3,2
5603,Q3xh7,5
5604,Qc8f5,1
5605,Qg1f2,2
5606,Q6xg1,2
5607,B4e5,4
5608,Bcg5,2
5609,Q6b1,4
5610,Ne1d3,1
5611,Qc7d7,3
5612,Qb8c7,4
5613,Qc7c6,1
5614,Q3xe7,4
5615,Qhxa5,4
5616,Qcxa1,12
5617,Bfb5,1
5618,Beb4,1
5619,Bdc5,8
5620,Bbd2,2
5621,Bcf7,2
5622,Q6xd3,5
5623,Q7xd8,2
5624,Q3xg7,4
5625,Qexa8,12
5626,Q2xe1,6
5627,Qdxh1,7
5628,Bba4,1
5629,Q5xa6,1
5630,Qa8a6,1
5631,Q5xh6,10
5632,Bef3,5
5633,Bcd8,1
5634,Bcxd5,1
5635,Qd1a4,1
5636,Qb1c1,2
5637,B5g4,1
5638,Q2xa5,4
5639,B2d4,1
5640,Bexf5,1
5641,Q6xb2,4
5642,Q2xe6,3
5643,Q3c8,6
5644,Q7xg2,1
5645,B7a6,1
5646,B5a6,1
5647,Bfh6,3
5648,Bbf6,1
5649,B7g5,1
5650,Qc1c4,1
5651,Q4xc8,3
5652,Qhxa2,8
5653,Q6a8,7
5654,Qb3c2,3
5655,Bbg3,2
5656,Q2xh7,6
5657,Bfh3,4
5658,Bcxf6,1
5659,Qf1g2,6
5660,Q4xc2,5
5661,Q5xe8,4
5662,Bab4,4
5663,Bba7,3
5664,Bae3,1
5665,Bcxe3,1
5666,Beb7,2
5667,Qb1a2,2
5668,Bge6,6
5669,Bdb5,1
5670,Qd8f6,1
5671,Qf1e2,4
5672,Q6xh2,3
5673,Qg8g6,1
5674,Bdf4,5
5675,Qf3e3,1
5676,Bde6,5
5677,Bhd7,2
5678,Bce2,3
5679,Qb8b3,1
5680,Q7xc3,4
5681,Baf6,3
5682,B5f6,3
5683,Bbd4,4
5684,Bgc4,1
5685,B8d5,2
5686,B3e4,4
5687,Bac2,1
5688,Q3xh6,2
5689,Bba2,2
5690,Bae6,2
5691,Q3xb1,2
5692,Qe8d8,1
5693,Qfxa8,3
5694,Q4xa1,1
5695,Qh8h7,3
5696,Bcxe4,1
5697,B3c5,1
5698,Bab6,4
5699,Qh1h2,1
5700,Q6xe2,1
5701,Beh4,1
5702,Bhxf6,1
5703,B1c2,2
5704,B5d4,2
5705,Q4xe8,3
5706,Qc4c3,1
5707,Qb8c8,3
5708,Qf1h3,2
5709,Qd8d5,4
5710,Qd5c5,1
5711,Q7b1,1
5712,Qb6c5,1
5713,Qd1d4,2
5714,Bhg8,1
5715,Bfg6,2
5716,B2b5,1
5717,Qd4e3,1
5718,Qg2f2,1
5719,Qf2e2,1
5720,Qe2d2,1
5721,Bde2,4
5722,Bef1,1
5723,Qf8f3,1
5724,Q7xe3,5
5725,Qe1g3,1
5726,Qb8d8,1
5727,Qh1g2,3
5728,Qc8c7,3
5729,Bhc3,2
5730,Ng5e4,1
5731,Q7xa2,1
5732,Qd6d7,1
5733,Bfxb5,1
5734,Bdg2,2
5735,Qf6g7,3
5736,Qh6g6,1
5737,Qg3g2,1
5738,Bce5,2
5739,B4g5,2
5740,Qg2h3,1
5741,Qc1a3,1
5742,Bcd5,10
5743,Bad3,1
5744,Beb2,1
5745,Qe1e3,2
5746,Nf8e6,1
5747,Bexf7,1
5748,Qa1a6,2
5749,B7d6,2
5750,Qg3e1,1
5751,Q1a8,3
5752,Qc8c4,1
5753,Q2xg1,2
5754,Q3xb8,1
5755,Bhxf3,1
5756,Qd1e2,2
5757,Bcf4,5
5758,Qb1e4,1
5759,Qh3g3,2
5760,Qg3f3,1
5761,Q7xg8,4
5762,B5b4,1
5763,Qa6b7,1
5764,Q4xd8,2
5765,Qe1e4,2
5766,Qe7f6,3
5767,Bad1,1
5768,Bdg4,3
5769,Bcd2,4
5770,B1e3,1
5771,Bcf8,1
5772,Qe1f2,1
5773,B1d2,1
5774,Bhe3,4
5775,Qg1g2,3
5776,Bcxb3,1
5777,B8c7,2
5778,B2f3,2
5779,Bae2,1
5780,Q2xc6,1
5781,Q5xe7,4
5782,Qd2d3,1
5783,Q6xa3,4
5784,Bfh2,1
5785,Bcxe6,1
5786,B2c3,3
5787,Bda4,1
5788,B6g7,2
5789,Baxb2,1
5790,Q3xe6,4
5791,Qc7d8,1
5792,B6g4,1
5793,Q5xd8,3
5794,Qc1d1,2
5795,Qf8d6,1
5796,Qc2d2,1
5797,Nc6e5,1
5798,Bfe6,9
5799,Qg7f6,1
5800,Qf8f6,1
5801,Qa8b8,1
5802,Baxe5,1
5803,B3b4,1
5804,Bcb1,1
5805,Qa8e8,1
5806,B6b5,1
5807,Beg6,2
5808,Qe5f5,1
5809,Qh3h5,1
5810,Bfd2,2
5811,Nf3e5,1
5812,Qc1e3,1
5813,Bbxc6,1
5814,Nf1g3,1
5815,Qb2a1,1
5816,Qd7c6,1
5817,B3f4,2
5818,Nh1g3,1
5819,Qe7d8,1
5820,Q1xh1,6
5821,B6d7,1
5822,Q5xh3,3
5823,Bgxf3,1
5824,Bfxg2,1
5825,Bfxe2,1
5826,Bef7,4
5827,B8xe6,1
5828,Qd7c7,1
5829,Q4xg8,1
5830,Qf1f5,1
5831,Qe2f3,1
5832,Q6xh8,1
5833,Qg7f7,1
5834,Qf1c1,1
5835,Bfa3,1
5836,B2b3,1
5837,B4c5,2
5838,Qg8xg2,1
5839,Qe1d1,2
5840,Qe8e5,2
5841,Qd6g3,1
5842,B4f5,3
5843,Qh1d1,1
5844,Bgd6,1
5845,Q6xh1,1
5846,Q3xc8,1
5847,Qd2c3,1
5848,Bec4,1
5849,Bea3,1
5850,Qe8c6,1
5851,Q5xc1,1
5852,Bfd1,1
5853,Bcg6,1
5854,Bhf8,1
5855,Bfg8,1
5856,Bbe7,2
5857,Bgh3,1
5858,Qd5d7,1
5859,Q7xc2,3
5860,Qe5d6,1
5861,B4a3,1
5862,Q8a1,2
5863,Bbd7,2
5864,B7e5,1
5865,Qa3b2,1
5866,Q4xh8,1
5867,Bcb5,1
5868,Qa6a7,1
5869,Qa5b6,1
5870,Qa6b5,1
5871,Qh8h6,1
5872,Nc3e4,1
5873,Qe6d7,1
5874,Bfxd4,1
5875,Q5xd1,1
5876,Bcxe7,1
5877,Qd1b3,1
5878,Qg5f6,1
5879,Bba5,1
5880,Bch3,1
5881,Q6xa4,1
5882,B5xf4,1
5883,B4g3,1
5884,Qd8e8,1
5885,Bac5,1
5886,B5c4,1
5887,B4d3,1
5888,B3e2,1
5889,Qd5d4,1
5890,Nd5f6,1
5891,Bgc3,2
5892,Qg2f1,2
5893,Bhxc3,1
5894,Bbf7,1
5895,Bgh6,5
5896,Bbe6,1
5897,Bgc5,1
5898,Bc3b4,1
5899,Qc5d4,1
5900,Qb7b6,1
5901,Qc6b5,1
5902,B5xd3,1
5903,Q2a8,2
5904,Bhe7,1
5905,B4g6,1
5906,Bfc5,1
5907,B3b2,2
5908,Qd1f3,1
5909,Q5xh8,1
5910,Q3xg1,1
5911,Qb1b4,1
5912,Qa8e4,1
5913,Qf6e5,1
5914,Qa1c1,1
5915,Qf8c8,1
5916,Bec5,1
5917,Bfe1,1
5918,Qb1d3,1
5919,Qg8g3,1
5920,Qe1c1,1
5921,Q4xb1,1
5922,Q8xa1,1
5923,Bexc6,1
5924,Qe3d2,1
5925,Bec6,1
5926,Qa6c6,1
5927,Bexg6,1
5928,B3d2,1
5929,Qg2d5,1
5930,Bbg6,1
5931,Bhxe4,1
5932,Qg1f1,1
5933,Bhf7,1
5934,Beg5,1
5935,Q3a8,1
5936,Qb8b6,1
5937,Qc2c3,1
5938,Bexd2,1
